LOBOVIZ Plot Page Station(s) L01SURF.TXT; Variable(s) NITRATE;WATERDEPTH[M];SALINITY;TEMPERATURE[°C];SENSORDEPTH;OXYGEN[µM];CDOM[MG/M3];CHLOROPHYLL[µG/L];TURBIDITY[NTU];PH_TOTAL_INSITUT;PH_TOTAL_20C;ALONGCHANNELVELOCITY[M/S];ACROSSCHANNELVELOCITY[M/S]
L01SURF.TXT
Date&TimeGMT, Days since 1/1/1900 00:00Z ,NITRATE[µM] ,WATERDEPTH[M] ,SALINITY ,TEMPERATURE[°C] ,SENSORDEPTH[M] ,OXYGEN[µM] ,CHLOROPHYLL[µG/L] ,TURBIDITY[NTU] ,CDOM[MG/M3] ,ALONGCHANNELVELOCITY[M/S] ,ACROSSCHANNELVELOCITY[M/S] ,PH_TOTAL_INSITUT ,PH_TOTAL_20C
01/25/2007 18:28, 39107.76983, 12.31, 8.29, 33.5579, 10.5209, -.6, 246.3, 1.71, 8.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/25/2007 19:28, 39107.81149, 12.5, 8.33, 33.5524, 10.742, -.6, 257.3, 2.02, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/25/2007 20:28, 39107.85316, 8.94, 8.48, 33.5467, 10.7756, -.6, 252.1, 1.6, 7.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/25/2007 21:28, 39107.89483, 14.07, 8.63, 33.5427, 11.4701, -.6, 254.4, 1.28, 7.27, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/25/2007 22:28, 39107.93649, 13.45, 8.76, 33.5578, 11.4916, -.6, 271.1, 1.16, 6.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/25/2007 23:28, 39107.97816, 15.06, 8.85, 33.5659, 11.4101, -.6, 271.4, 1.19, 6.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 00:28, 39108.01983, 15.02, 8.86, 33.567, 11.4039, -.6, 268.4, 1.22, 5.98, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 01:28, 39108.06149, 14.16, 8.78, 33.5658, 11.3617, -.6, 263.5, 1.25, 6.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 02:28, 39108.10316, 13.93, 8.68, 33.5569, 11.2508, -.6, 255.2, 1.42, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 03:28, 39108.14483, 13.11, 8.55, 33.5535, 11.032, -.6, 248.6, 1.63, 7.93, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 04:28, 39108.18649, 12.78, 8.49, 33.5578, 10.95, -.6, 244, 1.72, 8.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 05:28, 39108.22816, 13.62, 8.48, 33.5569, 11.0217, -.6, 238.9, 1.66, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 06:28, 39108.26983, 13.74, 8.59, 33.5593, 11.0766, -.6, 241.1, 1.61, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 07:28, 39108.31149, 20.62, 8.76, 33.4973, 11.5981, -.6, 244.9, 1.31, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 08:28, 39108.35316, 15.3, 8.98, 33.5691, 11.6436, -.6, 255.4, 1.22, 6.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 09:28, 39108.39483, 14.71, 9.26, 33.5785, 11.2818, -.6, 262.7, 1.27, 7.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 10:28, 39108.43649, 14.42, 9.47, 33.5867, 11.2831, -.6, 271.2, 1.24, 6.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 11:28, 39108.47816, 13.67, 9.6, 33.5956, 11.2785, -.6, 272.6, 1.25, 6.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 12:28, 39108.51983, 14.05, 9.64, 33.5947, 11.3076, -.6, 269.2, 1.26, 6.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 13:28, 39108.56149, 13.96, 9.54, 33.5912, 11.2434, -.6, 270.2, 1.22, 7.22, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 14:28, 39108.60316, 14.34, 9.29, 33.5896, 11.1991, -.6, 266.5, 1.21, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 15:28, 39108.64483, 14.58, 9.02, 33.5815, 11.1278, -.6, 249.7, 1.25, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 16:28, 39108.68649, 13.14, 8.68, 33.5763, 10.9662, -.6, 232.6, 1.44, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 17:28, 39108.72816, 10.81, 8.4, 33.5743, 10.695, -.6, 232, 1.7, 9.36, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 18:28, 39108.76983, 10.46, 8.19, 33.5907, 10.6837, -.6, 237.8, 1.88, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 19:28, 39108.81149, 10.78, 8.11, 33.5762, 10.812, -.6, 244.5, 2.05, 8.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 20:28, 39108.85316, 10.12, 8.15, 33.5779, 11.0638, -.6, 246.2, 2.15, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 21:28, 39108.89483, 10.5, 8.24, 33.5832, 11.2829, -.6, 256, 2.91, 7.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 22:28, 39108.93649, 15.38, 8.42, 33.5375, 11.2351, -.6, 234.4, 1.79, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/26/2007 23:28, 39108.97816, 14.48, 8.58, 33.5516, 11.5896, -.6, 252.2, 1.86, 7.63, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 00:28, 39109.01983, 14.47, 8.73, 33.5414, 11.5031, -.6, 263.3, 1.35, 7.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 01:28, 39109.06149, 13.92, 8.82, 33.5907, 11.5216, -.6, 260.8, 1.36, 6.44, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 02:28, 39109.10316, 14.33, 8.83, 33.5828, 11.5377, -.6, 256.4, 1.31, 6.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 03:28, 39109.14483, 13.97, 8.76, 33.5566, 11.4986, -.6, 263.3, 1.37, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 04:28, 39109.18649, 13.92, 8.71, 33.5496, 11.4842, -.6, 252.9, 1.38, 8.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 05:28, 39109.22816, 13.8, 8.67, 33.5691, 11.4374, -.6, 242.6, 1.37, 7.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 06:28, 39109.26983, 13.98, 8.69, 33.5679, 11.4063, -.6, 231.5, 1.42, 7.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 07:28, 39109.31149, 13.57, 8.76, 33.5285, 11.4362, -.6, 248.2, 1.37, 7.07, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 08:28, 39109.35316, 18.98, 8.91, 33.1523, 11.4658, -.6, 251.5, 1.3, 7.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 09:28, 39109.39483, 14.15, 9.12, 33.5924, 11.6428, -.6, 261.8, 1.24, 6.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 10:28, 39109.43649, 13.72, 9.34, 33.6009, 11.4757, -.6, 272.3, 1.21, 6.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 11:28, 39109.47816, 13.22, 9.53, 33.6069, 11.384, -.6, 267.8, 1.25, 6.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 12:28, 39109.51983, 13.24, 9.67, 33.6074, 11.3375, -.6, 265.6, 1.24, 6.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 13:28, 39109.56149, 13.08, 9.7, 33.6045, 11.4008, -.6, 260.1, 1.21, 6.59, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 14:28, 39109.60316, 13.29, 9.57, 33.5943, 11.3927, -.6, 264.8, 1.19, 7.18, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 15:28, 39109.64483, 13.22, 9.32, 33.5614, 11.4005, -.6, 261.5, 1.26, 8.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 16:28, 39109.68649, 13.35, 9, 33.4852, 11.3724, -.6, 248.9, 1.29, 9.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 17:28, 39109.72816, 11.22, 8.67, 33.4237, 11.2683, -.6, 229.8, 1.39, 10.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 18:28, 39109.76983, 10.07, 8.34, 33.3673, 11.178, -.6, 225.4, 1.74, 9.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 19:28, 39109.81149, 8.48, 8.05, 33.308, 11.2832, -.6, 235.8, 2.1, 9.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 20:28, 39109.85316, 9.13, 7.95, 33.3017, 11.5308, -.6, 244.3, 2.29, 9.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 21:28, 39109.89483, 8.4, 7.96, 33.315, 11.5371, -.6, 244.8, 2.61, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 22:28, 39109.93649, 103.09, 8.09, 31.8971, 12.7216, -.6, 258.5, 3, 10.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/27/2007 23:28, 39109.97816, 81, 8.29, 32.1961, 12.4565, -.6, 245.5, 2.36, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 00:28, 39110.01983, 38.89, 8.51, 33.0969, 12.4359, -.6, 251.9, 1.35, 8.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 01:28, 39110.06149, 34.17, 8.72, 33.232, 11.7591, -.6, 260.4, 1.37, 7.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 02:28, 39110.10316, 26.17, 8.85, 33.3152, 11.7812, -.6, 262.6, 1.42, 7.22, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 03:28, 39110.14483, 22.59, 8.92, 33.3263, 11.7898, -.6, 254.9, 1.47, 10.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 04:28, 39110.18649, 33.63, 8.92, 33.0218, 11.6692, -.6, 253, 1.44, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 05:28, 39110.22816, 33.13, 8.87, 33.0451, 11.6662, -.6, 255.2, 1.41, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 06:28, 39110.26983, 27.22, 8.82, 33.1651, 11.7495, -.6, 250.9, 1.43, 7.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 07:28, 39110.31149, 28.81, 8.81, 33.1799, 11.7678, -.6, 246.2, 1.44, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 08:28, 39110.35316, 26.99, 8.87, 33.2411, 11.7418, -.6, 248, 1.42, 7.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 09:28, 39110.39483, 30.5, 8.99, 33.1701, 11.7205, -.6, 247.8, 1.44, 7.59, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 10:28, 39110.43649, 19.44, 9.18, 33.4416, 12.143, -.6, 259.7, 1.35, 6.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 11:28, 39110.47816, 16.63, 9.39, 33.5133, 11.6187, -.6, 264.4, 1.38, 6.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 12:28, 39110.51983, 14.08, 9.58, 33.5664, 11.5723, -.6, 260.1, 1.41, 7.02, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 13:28, 39110.56149, 14.03, 9.72, 33.5783, 11.5706, -.6, 255.2, 1.48, 6.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 14:28, 39110.60316, 14.63, 9.74, 33.5456, 11.6125, -.6, 235.6, 1.45, 7.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 15:28, 39110.64483, 14.2, 9.6, 33.5585, 11.5842, -.6, 256.5, 1.3, 7.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 16:28, 39110.68649, 15.05, 9.34, 33.5374, 11.5772, -.6, 254.5, 1.24, 8.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 17:28, 39110.72816, 18.72, 9.01, 33.3773, 11.6099, -.6, 241.6, 1.25, 9.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 18:28, 39110.76983, 18.69, 8.63, 33.1879, 11.5726, -.6, 229.6, 1.42, 10.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 19:28, 39110.81149, 16.24, 8.23, 33.0292, 11.7318, -.6, 231, 1.73, 10.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 20:28, 39110.85316, 13.19, 7.92, 32.9477, 11.9268, -.6, 240.8, 2.17, 10.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 21:28, 39110.89483, 13.49, 7.79, 32.9723, 11.9909, -.6, 238.9, 2.21, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 22:28, 39110.93649, 153.51, 7.83, 28.1928, 12.7242, -.6, 247.3, 2.53, 14.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/28/2007 23:28, 39110.97816, 57.83, 7.99, 27.0765, 12.7377, -.6, 254.2, 3.39, 15.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 00:28, 39111.01983, 125.81, 8.22, 30.516, 12.2404, -.6, 241.7, 2.83, 11.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 01:28, 39111.06149, 116.21, 8.51, 31.0015, 12.4935, -.6, 252.8, 1.78, 9.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 02:28, 39111.10316, 39.84, 8.76, 32.9086, 12.0663, -.6, 260.4, 1.54, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 03:28, 39111.14483, 30.54, 8.93, 33.1438, 11.9004, -.6, 261.1, 1.47, 7.37, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 04:28, 39111.18649, 34.57, 9.01, 33.0265, 11.8903, -.6, 257.3, 1.71, 7.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 05:28, 39111.22816, 25.86, 9.03, 33.2444, 11.7741, -.6, 233.2, 1.63, 7.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 06:28, 39111.26983, 25.91, 8.95, 33.25, 11.8259, -.6, 256.5, 1.51, 7.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 07:28, 39111.31149, 32.38, 8.87, 33.0351, 11.8504, -.6, 250, 1.63, 8.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 08:28, 39111.35316, 31.5, 8.84, 33.0607, 11.8318, -.6, 237.3, 1.57, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 09:28, 39111.39483, 29.24, 8.89, 33.1275, 11.8118, -.6, 226.6, 1.54, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 10:28, 39111.43649, 33.12, 9.02, 33.0207, 11.8549, -.6, 242.5, 1.6, 7.98, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 11:28, 39111.47816, 18.34, 9.21, 33.4406, 12.149, -.6, 254, 1.42, 7.03, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 12:28, 39111.51983, 15.35, 9.44, 33.5235, 11.7834, -.6, 251.7, 1.44, 7.02, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 13:28, 39111.56149, 13.07, 9.62, 33.5515, 11.7318, -.6, 253.4, 1.45, 7.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 14:28, 39111.60316, 12.8, 9.76, 33.5571, 11.7568, -.6, 258.9, 1.41, 6.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 15:28, 39111.64483, 13.66, 9.77, 33.5459, 11.7876, -.6, 247.1, 1.4, 6.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 16:28, 39111.68649, 13.49, 9.63, 33.5544, 11.7681, -.6, 257.8, 1.32, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 17:28, 39111.72816, 15.04, 9.36, 33.522, 11.7858, -.6, 249, 1.32, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 18:28, 39111.76983, 20.78, 8.99, 33.3157, 11.8426, -.6, 239.8, 1.35, 10.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 19:28, 39111.81149, 23.98, 8.56, 33.0819, 11.8825, -.6, 237, 1.5, 12.32, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 20:28, 39111.85316, 22.6, 8.14, 32.9211, 12.1037, -.6, 239.8, 1.71, 12.07, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 21:28, 39111.89483, 18.78, 7.81, 32.8507, 12.2664, -.6, 246.1, 2.1, 11.15, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 22:28, 39111.93649, 18.72, 7.69, 32.8528, 12.3802, -.6, 246.7, 2.21, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/29/2007 23:28, 39111.97816, 80.74, 7.77, 28.0127, 13.1979, -.6, 242.7, 2.3, 11.77, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 00:28, 39112.01983, 73.48, 7.97, 30.3249, 12.633, -.6, 228.4, 2.44, 9.82, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 01:28, 39112.06149, 79.47, 8.25, 29.6503, 12.7245, -.6, 222.9, 2.29, 10.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 02:28, 39112.10316, 35.5, 8.56, 32.7943, 12.3408, -.6, 230.1, 1.63, 7.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 03:28, 39112.14483, 19.09, 8.82, 33.3589, 12.1765, -.6, 238.6, 1.47, 6.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 04:28, 39112.18649, 17.75, 9.01, 33.3958, 12.1526, -.6, 232.7, 1.5, 6.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 05:28, 39112.22816, 16.37, 9.09, 33.4544, 12.1283, -.6, 214.7, 1.51, 6.18, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 06:28, 39112.26983, 16.39, 9.08, 33.4375, 12.0325, -.6, 206.9, 1.57, 6.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 07:28, 39112.31149, 17.63, 8.99, 33.3738, 12.0583, -.6, 228.7, 1.51, 6.98, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 08:28, 39112.35316, 19.65, 8.9, 33.3092, 12.0039, -.6, 224.4, 1.6, 6.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 09:28, 39112.39483, 20.19, 8.86, 33.3123, 12.0295, -.6, 205.1, 1.47, 7.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 10:28, 39112.43649, 19.87, 8.89, 33.3163, 12.0135, -.6, 211.6, 1.5, 7.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 11:28, 39112.47816, 38.34, 9.04, 32.7077, 11.8078, -.6, 221.8, 1.63, 7.27, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 12:28, 39112.51983, 14.93, 9.25, 33.4908, 12.1094, -.6, 247, 1.51, 6.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 13:28, 39112.56149, 13.16, 9.46, 33.5414, 11.7911, -.6, 251.4, 3.38, 6.59, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 14:28, 39112.60316, 12.41, 9.68, 33.5792, 11.789, -.6, 258.8, 3.45, 7.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 15:28, 39112.64483, 12.08, 9.83, 33.5724, 11.765, -.6, 252.9, 1.36, 6.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 16:28, 39112.68649, 12.68, 9.82, 33.5571, 11.8025, -.6, 246.2, 1.42, 6.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 17:28, 39112.72816, 12.53, 9.63, 33.5612, 11.7769, -.6, 257, 3.56, 7.38, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 18:28, 39112.76983, 12.9, 9.32, 33.5448, 11.7609, -.6, 255.4, 6.15, 14.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 19:28, 39112.81149, 16.43, 8.9, 33.362, 11.7202, -.6, 241.9, 6.46, 16.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 20:28, 39112.85316, 20.13, 8.44, 33.1199, 11.6705, -.6, 233.4, 8.09, 62.56, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 21:28, 39112.89483, 20.48, 7.99, 32.9093, 11.7769, -.6, 239.2, 6.56, 16.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 22:28, 39112.93649, 18.84, 7.7, 32.8665, 11.8404, -.6, 239.7, 2.01, 11.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/30/2007 23:28, 39112.97816, 18.79, 7.65, 32.8362, 11.8765, -.6, 220, 1.9, 9.81, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 00:28, 39113.01983, 100.04, 7.76, 28.2456, 11.9542, -.6, 225.3, 2.23, 14.63, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 01:28, 39113.06149, 91.43, 8.02, 30.0396, 11.8957, -.6, 210.3, 1.97, 11.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 02:28, 39113.10316, 46.35, 8.33, 32.2339, 12.3453, -.6, 198.9, 1.75, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 03:28, 39113.14483, 24.55, 8.66, 33.075, 12.0171, -.6, 207.9, 1.68, 7.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 04:28, 39113.18649, 17.24, 8.92, 33.3604, 11.9012, -.6, 214.9, 1.66, 6.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 05:28, 39113.22816, 15.24, 9.09, 33.437, 11.8588, -.6, 219.2, 1.57, 6.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 06:28, 39113.26983, 15.04, 9.14, 33.4541, 11.8368, -.6, 202.7, 1.6, 6.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 07:28, 39113.31149, 15.92, 9.09, 33.4139, 11.8412, -.6, 213.9, 1.63, 6.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 08:28, 39113.35316, 15.61, 8.97, 33.4033, 11.8396, -.6, 223.3, 1.57, 7.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 09:28, 39113.39483, 16.78, 8.86, 33.3639, 11.8536, -.6, 221.7, 1.45, 7.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/31/2007 10:28, 39113.43649, 17.89, 8.81, 33.3174, 11.8654, -.6, 211, 1.42, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
